Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
8706,0,0.027329631,52,2,0.244162409,18200.0,15,0,4,0,2.0
8707,0,0.066098898,63,0,0.153639116,17833.0,7,0,1,0,2.0
8708,0,0.003386988,76,0,269.0,,6,0,0,0,0.0
8709,0,0.077489604,65,0,72.0,,6,0,0,0,0.0
8710,0,0.171746184,48,0,0.35896736700000004,11000.0,6,0,2,0,0.0
8711,0,0.009695957,70,0,334.0,,7,0,1,0,0.0
8712,0,0.419247318,46,1,0.473695198,4789.0,6,0,2,0,2.0
8713,0,0.642376354,38,0,0.217432052,3200.0,8,0,0,0,0.0
8714,0,0.002841132,62,0,0.036148285,6500.0,19,0,1,0,0.0
8715,0,0.059001875,50,0,0.14470141,12625.0,8,0,2,0,0.0
8716,0,0.510458159,48,0,1.0943706340000001,7300.0,11,0,2,0,1.0
8717,0,0.18552309600000003,88,0,0.22978723399999998,2819.0,9,0,1,0,0.0
8718,0,0.04931338,61,0,2001.0,,9,0,2,0,2.0
8719,0,0.071687767,77,0,32.0,,2,0,0,0,0.0
8720,1,0.6859883729999999,59,0,0.322432655,8500.0,6,0,1,0,1.0
8721,0,1.081836327,31,0,0.444928237,6200.0,8,0,2,0,0.0
8722,1,3383.0,31,0,0.09622594400000001,4000.0,3,0,0,0,0.0
8723,0,0.021291905,55,1,0.44180775899999997,7500.0,19,0,2,0,0.0
8724,0,0.033882677,52,0,0.16655007300000002,18582.0,22,0,2,0,0.0
8725,1,0.999587118,49,0,1.025077994,8333.0,10,0,6,0,2.0
8726,0,0.008653608,47,0,0.002570694,3500.0,4,0,0,0,2.0
8727,0,0.465818281,48,0,0.38093651100000003,6000.0,9,1,0,0,0.0
8728,0,0.580279813,24,0,0.030023095,865.0,2,0,0,0,0.0
8729,0,0.9999998999999999,39,0,4936.0,,3,0,2,0,0.0
8730,0,0.05643510400000001,45,0,0.021712218,10500.0,8,0,0,0,0.0
8731,0,0.8131927729999999,39,1,0.163745442,8500.0,14,1,0,0,2.0
8732,0,0.015010997,84,0,0.002687412,7069.0,6,0,0,0,0.0
8733,0,0.032668614,35,0,346.0,,10,0,0,0,0.0
8734,0,0.643944367,40,0,0.270636596,9000.0,9,0,0,0,0.0
8735,0,0.0,45,0,0.18315546600000002,3466.0,4,1,1,0,0.0
8736,0,0.804998945,58,1,0.551935066,8500.0,10,0,2,0,0.0
8737,0,0.004699883,61,0,1373.0,,13,0,1,0,0.0
8738,0,0.698550242,26,0,0.07899041799999999,4278.0,3,0,0,0,0.0
8739,0,0.059359509000000005,56,0,0.036992601,5000.0,13,0,0,0,0.0
8740,0,0.20176597100000002,54,0,0.35373847399999997,9000.0,8,0,2,0,0.0
8741,0,0.5613258489999999,40,0,0.13644706,15800.0,4,0,1,0,0.0
8742,0,0.734227847,37,0,0.888467015,4213.0,7,0,1,0,3.0
8743,0,0.00635045,65,0,0.6782157679999999,4819.0,8,0,3,0,0.0
8744,0,0.038931858,43,0,1.4488503830000001,3000.0,20,0,3,0,4.0
8745,0,0.096726885,46,0,256.0,,2,0,0,0,
8746,1,1.3056478409999999,32,1,713.0,,3,0,0,0,1.0
8747,1,0.0,39,0,0.027339477999999997,6400.0,3,0,0,0,0.0
8748,0,0.6032842620000001,49,0,0.5259515570000001,8958.0,18,0,2,0,0.0
8749,0,0.12765744699999998,46,0,0.481825909,20000.0,15,0,4,1,2.0
8750,0,0.196543574,45,0,0.25953887,4900.0,11,0,0,0,2.0
8751,0,0.00191301,58,0,541.0,,6,0,1,0,0.0
8752,0,0.0037256959999999997,72,0,10.0,,11,0,0,0,
8753,0,0.0,30,0,0.009715475,1440.0,6,0,0,0,0.0
8754,0,1.240345298,52,3,0.28485726100000003,4833.0,8,0,0,1,2.0
8755,0,0.9999998999999999,65,0,1795.0,,4,1,1,1,0.0
8756,0,0.6915442159999999,58,1,0.405756135,7782.0,6,0,2,0,2.0
8757,0,0.37119293,53,0,0.18810207899999998,11833.0,11,0,2,0,0.0
8758,0,0.121959087,55,0,1931.0,,6,1,1,1,0.0
8759,0,0.307769227,31,0,0.43831233799999997,5000.0,9,0,1,0,2.0
8760,0,0.971990818,50,0,0.45480793399999997,7965.0,12,0,1,1,1.0
8761,0,0.022871837000000002,56,0,0.43780487799999995,4919.0,11,0,2,0,1.0
8762,0,0.284680557,72,0,234.0,,3,0,0,0,0.0
8763,0,0.041068972,41,0,0.30208429,10890.0,8,0,1,0,1.0
8764,0,0.10782087800000001,61,0,1749.0,,9,0,1,0,2.0
8765,0,0.324953297,64,2,5481.0,,14,0,2,0,3.0
8766,0,0.978936094,77,0,0.146411908,4500.0,13,0,0,0,0.0
8767,0,0.031660232,62,0,0.528188725,2500.0,9,0,2,0,0.0
8768,0,0.011147735,61,0,0.276473657,3833.0,10,0,1,0,0.0
8769,0,0.133996429,55,0,0.044423734000000006,12875.0,12,0,0,0,3.0
8770,0,0.162990002,33,0,0.132384126,3300.0,5,0,0,0,0.0
8771,0,0.353909739,39,0,0.115245765,3600.0,5,2,0,1,0.0
8772,0,0.017127327,60,0,0.013457885,6315.0,12,0,0,0,0.0
8773,0,0.004988429,70,0,0.0018552879999999999,4311.0,8,0,0,0,0.0
8774,0,0.082758106,61,0,0.24905225,6066.0,8,0,1,0,1.0
8775,0,0.044850735999999995,55,0,700.0,,8,0,0,0,0.0
8776,0,0.08637556699999999,72,0,0.290208511,8200.0,12,0,2,0,0.0
8777,0,0.023929573,43,0,9908.0,0.0,8,0,2,0,0.0
8778,0,0.311073382,61,1,1.7565522830000002,3700.0,11,0,1,0,1.0
8779,0,0.440609679,54,1,0.776889244,2500.0,6,0,1,0,2.0
8780,0,0.008742358,88,0,622.0,,3,0,1,0,0.0
8781,0,0.141742913,45,0,85.0,,4,0,0,0,0.0
8782,0,0.00850947,39,0,0.041116006000000004,9533.0,9,0,0,0,3.0
8783,0,0.900397385,39,2,0.377442578,8750.0,7,0,2,0,0.0
8784,0,0.01678737,43,0,0.006397440999999999,2500.0,1,0,0,0,0.0
8785,0,0.08521663199999999,72,0,0.235944022,4072.0,4,0,1,0,0.0
8786,0,0.0,35,0,0.0,,2,0,0,0,0.0
8787,0,0.114662001,56,0,0.530705513,3500.0,17,0,2,0,0.0
8788,0,0.159927505,70,0,0.01381567,5500.0,4,0,0,0,0.0
8789,0,0.0,72,0,1039.0,,10,0,1,0,
8790,0,1.002341007,76,1,0.88057273,3072.0,3,0,1,1,0.0
8791,0,0.81640495,62,0,0.779770656,3400.0,15,0,1,0,5.0
8792,1,2.03986711,43,3,0.351429755,2412.0,6,6,0,1,2.0
8793,0,0.191208188,61,0,0.152735351,3600.0,11,0,0,0,0.0
8794,0,0.6126721079999999,45,0,1012.0,,4,0,0,0,0.0
8795,0,0.292262876,50,0,0.72101213,7666.0,13,0,1,0,1.0
8796,0,0.094851028,69,0,0.197281204,8900.0,11,0,0,0,0.0
8797,0,0.30090651,38,1,0.27461803100000004,12500.0,10,0,3,0,0.0
8798,0,0.013057032,79,0,0.538945331,2066.0,11,0,1,0,0.0
8799,0,0.045800977,41,1,0.162700609,12648.0,6,0,2,0,1.0
8800,0,0.002232454,84,0,1313.0,,11,0,1,0,0.0
8801,0,0.198834022,53,0,0.286332715,1616.0,10,0,0,0,1.0
8802,0,0.070859484,69,0,0.651075066,2650.0,10,0,2,0,0.0
8803,0,0.557624852,46,0,0.602937226,11166.0,16,0,2,0,2.0
8804,0,0.891021968,50,0,0.079120251,3500.0,6,0,0,0,0.0
8805,0,0.023770885,81,0,45.0,,4,0,0,0,0.0
8806,0,0.21672953,62,0,0.213516807,19693.0,13,0,3,0,1.0
8807,0,0.0,43,0,0.12910597,3500.0,2,0,0,0,0.0
8808,0,0.026721388999999998,79,0,1144.0,,7,0,1,0,3.0
8809,0,0.07895871,29,0,0.89276808,400.0,4,0,0,0,1.0
8810,0,0.030500942000000003,55,0,0.351916805,16250.0,8,0,2,0,2.0
8811,0,0.04589936,58,0,0.267095821,9475.0,12,0,2,0,0.0
8812,1,0.8204891559999999,26,0,0.475381155,4000.0,8,0,1,0,0.0
8813,0,0.395206857,43,0,0.558449612,9674.0,17,0,2,0,2.0
8814,0,0.07014759599999999,36,0,0.10890632199999999,2166.0,2,0,0,0,0.0
8815,0,1.0093883670000001,60,1,0.45462767600000004,3316.0,3,0,1,0,0.0
8816,0,0.0048808359999999995,89,0,0.000476145,10500.0,12,0,0,0,0.0
8817,0,0.049482215999999996,47,0,63.0,,4,0,0,0,1.0
8818,0,0.19240206699999998,32,0,0.458075041,3064.0,8,0,1,0,0.0
8819,0,1.034386246,26,0,0.08724832199999999,3128.0,2,0,0,0,0.0
8820,0,0.2504846,52,0,1.068605179,2200.0,10,0,2,0,2.0
8821,0,0.272086134,81,0,1687.0,,13,0,2,0,0.0
8822,0,0.9999998999999999,42,0,0.164708823,4000.0,1,0,0,0,0.0
8823,0,0.705305355,52,0,0.587886146,7412.0,15,0,2,0,1.0
8824,0,0.17290167,42,0,2846.0,,9,0,2,0,0.0
8825,0,0.0,68,0,0.264735265,1000.0,3,0,0,0,0.0
8826,1,0.048673783,64,0,2446.0,,4,0,2,0,0.0
8827,0,0.9999998999999999,30,0,0.094446349,5833.0,3,0,0,0,0.0
8828,1,0.615692303,73,1,0.82829582,3109.0,15,0,1,1,0.0
8829,0,0.324249599,44,0,0.262032823,7250.0,9,0,1,0,0.0
8830,0,0.02665556,23,0,0.00039984,2500.0,2,0,0,0,0.0
8831,0,0.063346715,65,0,0.6596707820000001,2429.0,9,0,0,0,0.0
8832,0,0.07895079299999999,70,1,0.599958045,9533.0,21,0,1,0,1.0
8833,0,0.308169183,48,0,898.0,,4,0,2,0,
8834,0,0.525505161,49,1,0.777018952,5856.0,12,0,3,0,0.0
8835,0,0.9098595690000001,51,1,1.045393137,3700.0,9,0,2,0,1.0
8836,0,0.036706571,48,0,0.955213436,1428.0,6,0,1,0,0.0
8837,0,0.0,36,0,0.372424417,5192.0,9,0,2,0,2.0
8838,0,0.870812919,63,0,0.594646272,4706.0,6,0,1,0,0.0
8839,0,0.05630132400000001,68,0,27.36986301,72.0,5,0,1,0,0.0
8840,1,0.719562404,45,1,1058.0,,9,0,0,0,0.0
8841,0,0.9999998999999999,23,0,0.0,820.0,1,0,0,0,0.0
8842,0,0.023652341,54,1,0.00919816,5000.0,9,0,0,0,2.0
8843,0,0.0,63,0,0.17495637,4583.0,8,0,1,0,0.0
8844,0,0.023326186000000002,67,0,1830.0,,5,0,2,0,0.0
8845,0,0.08329491900000001,54,0,0.123764026,9000.0,8,0,1,0,0.0
8846,0,0.44264181,56,1,0.106504469,12083.0,11,0,0,0,0.0
8847,0,0.0061387180000000005,52,0,0.004997224000000001,1800.0,9,0,0,0,0.0
8848,0,0.494789762,54,0,0.620442708,1535.0,11,0,1,0,0.0
8849,0,0.109219099,33,0,0.249900008,12500.0,22,0,2,0,0.0
8850,0,1.4010889290000001,22,0,351.0,,6,1,0,0,
8851,0,0.05235893900000001,59,0,0.141473082,9082.0,4,0,1,0,0.0
8852,0,0.9999998999999999,35,0,0.0,3600.0,1,0,0,0,0.0
8853,0,0.9281176729999999,37,1,0.470886688,4138.0,6,0,0,0,2.0
8854,1,0.150407085,45,0,0.13027179,3200.0,3,0,0,0,0.0
8855,0,1.0253292809999999,49,0,0.171900826,3024.0,4,0,0,0,0.0
8856,0,0.509946321,35,0,600.0,,10,0,0,0,0.0
8857,0,0.049391445,62,0,0.046920820999999995,3750.0,4,0,1,0,0.0
8858,0,0.028732042000000003,27,0,0.19039145899999999,2247.0,4,0,0,0,1.0
8859,0,0.08925978,48,0,0.26476386399999996,11666.0,6,0,2,0,4.0
8860,0,0.157684631,29,0,0.546038544,1400.0,3,0,1,0,0.0
8861,0,0.0,41,0,0.020483712,4051.0,3,0,0,0,3.0
8862,0,0.074537651,33,0,0.383969282,4166.0,4,0,1,0,4.0
8863,0,0.06473617599999999,48,2,2743.0,,19,0,1,0,0.0
8864,1,0.823917608,67,0,0.155658019,18000.0,6,0,1,0,0.0
8865,0,0.0,44,0,382.0,,4,0,0,0,2.0
8866,0,0.906952612,54,0,0.413842906,9000.0,8,0,1,0,2.0
8867,0,0.040077494,68,0,2512.0,,6,0,1,0,0.0
8868,0,0.36975669299999997,45,0,336.0,1.0,6,0,0,0,0.0
8869,0,0.10322679900000001,83,0,473.0,,3,0,0,0,0.0
8870,0,0.5263414820000001,42,0,0.83230967,7000.0,11,0,1,0,0.0
8871,0,0.176202,57,0,0.718774548,2545.0,7,0,1,0,0.0
8872,0,0.59390736,38,0,1304.0,,5,0,1,0,2.0
8873,0,0.143346515,43,0,0.343923573,4500.0,5,0,1,0,2.0
8874,0,0.158627087,37,0,0.354041292,10800.0,7,0,3,0,0.0
8875,0,0.006331223,30,1,0.257984824,5666.0,3,1,1,0,0.0
8876,1,0.9438912140000001,57,3,0.837265094,2500.0,20,0,0,0,0.0
8877,0,0.087121732,55,0,0.482688391,5400.0,18,0,2,0,1.0
8878,0,0.145012909,49,0,0.34066693,10135.0,5,0,1,0,3.0
8879,0,0.095971617,73,0,244.0,,4,0,0,0,0.0
8880,0,0.040199527,63,0,108.0,,14,0,0,0,0.0
8881,0,0.038438768,63,0,0.309566787,5539.0,12,0,1,0,0.0
8882,0,0.011572498,33,0,0.17845538600000002,4000.0,5,0,1,0,0.0
8883,0,0.034484152000000004,44,0,0.114104223,8500.0,5,0,1,0,2.0
8884,0,0.0,61,0,0.0,2500.0,8,0,0,0,0.0
8885,0,0.024449389,30,0,0.002223756,13040.0,2,0,0,0,2.0
8886,0,0.08639506300000001,37,0,0.10549680800000001,20047.0,4,0,3,0,0.0
8887,0,0.564449312,42,0,0.359531196,2900.0,6,0,0,0,0.0
8888,0,0.24664485,34,0,1.8191337459999999,2100.0,15,0,2,0,3.0
8889,0,0.002199956,61,0,0.011569776,7000.0,4,0,1,0,1.0
8890,0,0.009526485999999999,53,0,0.059987371,4750.0,8,0,0,0,0.0
8891,0,0.04908798599999999,57,0,0.269491624,17250.0,7,0,2,0,0.0
8892,0,0.156682604,57,0,0.299419981,16895.0,11,0,3,0,1.0
8893,0,0.146049454,57,0,0.710577865,6125.0,6,0,1,0,2.0
8894,0,0.089324435,53,0,129.0,,10,0,0,0,0.0
8895,0,0.166892459,65,0,0.32585268300000003,9000.0,6,0,1,0,0.0
8896,0,1.008330556,63,0,0.786570743,2084.0,6,0,1,0,0.0
8897,0,0.0,42,0,0.689051825,6000.0,11,0,2,0,2.0
8898,1,0.071114838,46,0,0.395168387,12500.0,16,0,3,0,0.0
8899,0,0.031553803,32,0,0.032146091,6625.0,3,0,0,0,0.0
8900,0,0.632321881,46,1,0.48111332,1508.0,6,0,0,0,0.0
8901,0,0.9999998999999999,54,0,0.0,2166.0,0,0,0,0,0.0
8902,0,0.05948236900000001,78,1,1385.0,,17,0,1,0,0.0
8903,0,0.021047285,52,0,0.006963041999999999,5600.0,6,0,0,0,1.0
8904,0,0.057571577,40,0,0.18818466399999997,7667.0,13,0,1,0,0.0
8905,1,0.343876931,53,0,0.47932006200000005,11000.0,9,0,1,0,4.0
8906,0,0.717976435,28,0,1806.0,,6,0,2,0,0.0
8907,0,0.169833037,53,1,0.713580247,4859.0,15,0,2,0,1.0
8908,0,0.915853202,60,0,1552.0,,7,0,0,0,0.0
8909,0,0.9999998999999999,61,0,980.5,1.0,2,0,1,0,0.0
8910,0,0.06551539599999999,53,0,0.652931854,4416.0,10,0,1,0,0.0
8911,0,0.356067184,38,1,0.406532861,2540.0,7,0,0,0,0.0
8912,1,0.196118287,31,1,0.420141429,4100.0,7,0,0,0,0.0
8913,0,0.0,61,0,2843.0,,6,0,1,0,0.0
8914,0,0.16074196300000002,41,0,1825.0,,3,0,1,0,0.0
8915,0,0.5065587970000001,49,0,0.33574340399999997,13000.0,16,0,2,0,4.0
8916,0,0.23575105300000002,48,0,0.752070837,3500.0,11,0,2,0,0.0
8917,0,0.020030817,64,0,0.07564114400000001,10800.0,10,0,0,0,1.0
8918,1,0.863126782,50,2,0.318368163,10000.0,12,0,1,0,1.0
8919,1,1.055090798,62,3,937.0,,9,2,2,3,
8920,1,0.6519375589999999,49,2,0.5696491229999999,11399.0,26,0,4,0,0.0
8921,1,1.018600531,47,7,4623.0,,18,0,3,2,2.0
8922,0,0.02272458,45,0,0.8015855540000001,4540.0,8,0,2,0,2.0
8923,0,0.40271512,38,0,0.263353328,3500.0,10,0,0,0,1.0
8924,0,0.0,72,0,643.0,,4,0,0,0,0.0
8925,0,0.052639918,32,0,0.466888796,2400.0,8,0,1,0,2.0
8926,0,0.032796623999999996,66,0,0.093536951,11000.0,10,0,0,0,0.0
8927,0,0.841253479,49,0,4630.0,,16,0,2,0,0.0
8928,0,0.05252633,38,0,6102.0,,8,0,2,0,0.0
8929,0,0.053948298,65,0,0.296114988,9600.0,20,0,2,0,1.0
8930,0,0.319320798,44,0,1.1028204209999999,2800.0,11,0,1,0,2.0
8931,0,0.9999998999999999,66,1,0.291182796,2324.0,3,1,1,0,0.0
8932,0,0.956179048,49,0,0.406383457,4448.0,8,0,2,0,0.0
8933,0,0.47672371700000005,61,0,0.31878089,4855.0,12,0,0,0,2.0
8934,0,0.9999998999999999,42,0,36.0,,3,0,0,0,0.0
8935,0,0.030339621,62,0,0.23275413600000003,9610.0,14,0,2,0,0.0
8936,0,0.0,76,0,7.0,,8,0,0,0,0.0
8937,0,0.123585783,62,0,0.08398024,1416.0,4,0,0,0,0.0
8938,0,0.9999998999999999,66,0,0.0,,1,0,0,0,0.0
8939,0,0.914537927,64,0,0.47157942,4450.0,7,0,2,0,2.0
8940,0,0.000393236,57,0,0.37213614100000003,7550.0,14,0,2,0,1.0
8941,0,0.07595326599999999,58,0,0.085304743,8580.0,8,0,0,0,0.0
8942,0,0.332712149,39,0,0.30803447300000003,7193.0,13,0,1,0,2.0
8943,0,0.09508107,54,0,0.157322706,11040.0,7,0,1,0,0.0
8944,0,0.019236473,35,0,0.428345031,4416.0,8,0,1,0,0.0
8945,0,0.007096545,74,0,0.000571374,10500.0,3,0,0,0,0.0
8946,0,0.050766650999999996,55,0,74.0,,5,0,0,0,
8947,0,0.003236637,41,0,0.037328356,7500.0,7,0,0,0,3.0
8948,0,0.021686017999999998,54,0,0.15893243599999998,8317.0,4,0,1,0,0.0
8949,0,0.297644017,65,0,0.440216637,7200.0,5,0,2,0,1.0
8950,0,0.12639726699999998,62,1,0.319749216,9250.0,8,0,1,0,0.0
8951,0,0.010749731,62,0,0.310169492,12389.0,18,0,3,0,1.0
8952,0,0.6487000629999999,64,0,0.637436256,10000.0,7,0,2,0,0.0
8953,0,0.333040658,45,0,0.5073383579999999,10083.0,12,0,4,0,4.0
8954,0,0.097790221,48,0,0.185312743,9000.0,5,0,1,0,2.0
8955,0,0.181110888,61,0,0.35186287299999996,8400.0,15,0,2,0,0.0
8956,1,0.98608998,27,0,0.22120391600000003,4800.0,6,1,0,2,0.0
8957,0,0.9999998999999999,32,0,579.0,,1,0,1,0,0.0
8958,0,0.9999998999999999,31,0,0.004126547,726.0,3,0,0,0,0.0
8959,1,0.8871132270000001,73,1,0.142055268,2315.0,10,0,0,0,0.0
8960,0,0.139435375,66,0,1824.0,,6,0,1,0,0.0
8961,0,0.9999998999999999,33,0,0.268671432,4056.0,6,0,0,0,3.0
8962,0,0.9999998999999999,60,0,0.35412844,1634.0,2,0,0,0,1.0
8963,0,0.189298396,80,0,255.0,,9,0,0,0,
8964,0,0.012384253000000001,56,0,0.148718667,7140.0,16,0,1,0,0.0
8965,0,0.70778601,42,0,0.99387855,4083.0,7,0,2,0,0.0
8966,0,0.9999998999999999,67,0,0.432045436,12500.0,9,0,3,0,0.0
8967,0,0.000588209,88,0,0.0,,8,0,0,0,
8968,0,0.12937751,67,0,0.164460528,10500.0,19,0,1,0,0.0
8969,0,0.0,90,0,40.0,,10,0,0,0,0.0
8970,0,0.9999998999999999,57,1,0.21511232100000002,5875.0,3,0,1,1,3.0
8971,0,0.481212905,50,2,0.39703014799999997,6666.0,7,0,2,0,3.0
8972,0,0.609404352,46,0,0.46356824799999996,9208.0,8,0,2,0,2.0
8973,0,0.0,43,0,5203.0,,6,0,2,0,0.0
8974,0,0.012984428999999999,32,1,0.12645231,3700.0,6,0,0,0,0.0
8975,0,0.07992008,22,0,0.002244669,890.0,2,0,0,0,0.0
8976,0,0.07671014599999999,62,2,0.253944889,16983.0,19,0,1,0,1.0
8977,0,0.25429074,50,0,2283.0,,16,0,1,0,3.0
8978,0,0.92851616,49,0,0.285497254,8556.0,15,0,0,0,0.0
8979,0,0.022144177999999997,58,0,0.60689885,6000.0,10,0,1,0,0.0
8980,0,0.417389805,48,0,0.460404525,8750.0,9,0,1,0,0.0
8981,0,0.234127645,68,1,0.22938530699999998,2000.0,5,0,0,0,0.0
8982,0,0.021315166,78,0,0.082458771,3334.0,4,0,0,0,0.0
8983,0,0.0571876,45,0,744.0,,8,0,0,0,0.0
8984,0,0.0,58,0,2615.0,,11,0,1,0,3.0
8985,0,0.0,36,0,0.637020144,2630.0,3,0,1,0,3.0
8986,0,1.00147547,40,1,0.127877238,4300.0,3,0,0,0,2.0
8987,0,0.0,31,0,882.0,,9,0,1,0,0.0
8988,0,0.178516655,38,0,0.7944245190000001,6133.0,8,0,2,0,0.0
8989,0,0.622951771,38,0,0.492472714,5313.0,19,0,0,0,1.0
8990,0,0.061431285999999995,52,0,0.573381756,4680.0,10,0,4,0,0.0
8991,0,0.005765246,41,0,0.151802157,3800.0,10,0,0,0,2.0
8992,0,0.419715024,42,0,0.48421654,7000.0,9,0,2,0,0.0
8993,0,0.824924109,48,0,0.672801636,4400.0,13,0,2,0,2.0
8994,0,0.102624669,67,0,0.716587112,3351.0,18,0,2,0,0.0
8995,0,0.017861658,75,0,0.00689862,3333.0,7,0,0,0,0.0
8996,0,0.22486989,43,0,0.423139259,8020.0,11,0,2,0,2.0
8997,0,0.323549915,41,0,0.430311981,10833.0,5,0,2,0,1.0
8998,0,0.8797296440000001,47,0,0.558868895,5834.0,8,0,3,0,2.0
8999,0,0.005830079,51,0,0.077501881,3986.0,6,0,0,0,2.0
9000,0,0.011549711,52,0,0.298558363,6450.0,11,0,2,0,1.0
9001,0,0.9386590579999999,45,2,3494.0,,7,0,1,0,0.0
9002,0,0.297757298,62,0,4492.0,,14,0,2,0,0.0
9003,0,0.0,63,0,0.230683091,6250.0,8,0,2,0,2.0
9004,0,0.063727613,65,0,2065.0,0.0,19,0,1,0,0.0
9005,0,0.032393521,40,0,26.0,,1,0,0,1,1.0
9006,0,0.5521100729999999,40,0,0.724101255,4700.0,10,0,1,0,0.0
9007,0,0.04536892,87,0,78.0,,7,0,0,0,
9008,0,0.021920928,34,0,1763.0,,9,0,1,0,1.0
9009,0,0.279807884,45,0,0.220815752,7820.0,15,0,0,0,2.0
9010,0,0.55909606,48,2,0.38424857700000004,6500.0,18,1,1,1,1.0
9011,0,0.51909342,42,0,0.438833431,10217.0,5,0,2,0,2.0
9012,1,0.04627330599999999,42,0,0.313894808,8916.0,5,1,2,0,1.0
9013,0,0.7841908740000001,54,0,0.148010194,5100.0,6,0,0,0,0.0
9014,0,0.051997189000000006,86,0,0.01802962,1552.0,9,0,0,0,0.0
9015,0,0.030099327999999998,48,0,2038.0,,9,0,2,0,0.0
9016,0,0.0034507709999999996,50,0,0.164823862,11666.0,10,0,2,0,0.0
9017,1,0.11458374199999999,61,0,0.220977902,10000.0,11,0,1,0,0.0
9018,0,0.101232621,47,0,0.27759261,10500.0,10,0,1,0,2.0
9019,1,0.893687708,35,0,0.206409879,3400.0,2,1,0,0,4.0
9020,0,0.9999998999999999,29,0,0.314841849,2054.0,2,0,1,0,0.0
9021,0,0.9999998999999999,21,0,64.0,,0,0,0,0,
9022,0,0.9999998999999999,35,1,0.268956137,5881.0,8,0,2,0,1.0
9023,0,0.9999998999999999,35,0,164.0,,1,0,0,0,0.0
9024,0,0.599709077,46,0,0.631828489,4850.0,9,0,1,0,0.0
9025,0,0.07994530700000001,65,0,0.925598165,3050.0,14,0,1,0,0.0
9026,0,0.0014008129999999999,70,0,6.0,,14,0,0,0,0.0
9027,0,0.204656383,56,0,2093.0,,10,0,1,0,0.0
9028,0,0.09959637800000001,58,0,0.338931621,14170.0,10,0,2,0,2.0
9029,0,0.877017569,48,1,0.389170897,6500.0,8,0,2,1,2.0
9030,0,0.410886304,48,0,0.116876819,6185.0,3,0,1,0,2.0
9031,0,0.008112697,37,0,0.09767728,6500.0,3,0,0,0,0.0
9032,0,0.009653841,28,0,165.0,,5,0,0,0,0.0
9033,0,0.41079054299999995,27,0,0.17490283199999998,1800.0,5,0,0,0,0.0
9034,0,0.38220874,59,0,0.31359289,10350.0,8,0,2,0,3.0
9035,0,0.389602977,40,0,0.39194856,3576.0,6,0,1,0,2.0
9036,0,0.22338195,62,0,0.411219181,4420.0,8,0,1,0,0.0
9037,0,0.52858779,30,0,0.34110787200000003,2400.0,12,0,0,0,0.0
9038,0,0.018448897,76,0,0.16118284,2400.0,8,0,2,0,0.0
9039,0,0.005033768,75,0,0.19001919399999997,2083.0,10,0,0,0,0.0
9040,0,0.796121408,45,0,0.258491398,6800.0,5,0,1,0,0.0
9041,0,0.11808986099999999,24,0,115.0,,4,0,0,0,0.0
9042,0,0.0,65,0,0.21312069600000003,2758.0,6,0,1,0,0.0
9043,0,0.9999998999999999,69,0,0.929302547,4200.0,5,0,2,0,1.0
9044,0,0.006472624000000001,39,0,0.287691187,9610.0,11,0,2,0,3.0
9045,0,0.034267478,67,0,64.0,,14,0,0,0,
9046,0,0.11071331599999999,63,0,133.0,,5,0,0,0,0.0
9047,0,0.133648027,59,2,2029.0,,23,0,2,0,0.0
9048,0,0.13553511199999999,33,0,0.017495626,4000.0,2,0,0,0,0.0
9049,0,0.198816765,39,0,0.248152977,2300.0,8,0,0,0,2.0
9050,0,0.053245275,47,0,0.292470753,10000.0,12,0,2,0,3.0
9051,0,0.190119569,44,0,0.23674125399999998,8088.0,8,0,2,0,2.0
9052,0,0.9999998999999999,40,0,0.0,1920.0,1,0,0,0,0.0
9053,0,0.0,67,0,0.248467075,3750.0,7,0,1,0,0.0
9054,0,0.311782181,34,0,0.833364192,5400.0,16,0,2,0,1.0
9055,0,0.096536409,66,0,0.310991637,8369.0,15,0,2,0,2.0
9056,0,0.0,22,0,0.0,1000.0,1,0,0,0,0.0
9057,0,0.056665130999999994,50,1,0.34956480799999995,4250.0,10,0,1,0,2.0
9058,0,0.065618757,41,0,0.156512465,7500.0,9,0,2,0,0.0
9059,0,0.38750450000000003,53,0,520.0,,2,0,0,0,0.0
9060,0,0.5654316220000001,40,0,0.84565394,1230.0,6,0,0,0,0.0
9061,0,0.00035582400000000003,66,0,0.28463821,4380.0,11,0,1,0,0.0
9062,0,0.0,29,0,0.416233507,2500.0,8,0,1,0,0.0
9063,0,0.070790662,55,0,0.023990404,2500.0,5,0,0,0,0.0
9064,0,0.0,61,0,0.394602141,4297.0,9,0,1,0,0.0
9065,0,0.149185708,55,0,0.659528908,1400.0,19,0,0,0,1.0
9066,0,0.047626102000000003,31,0,0.276400679,2944.0,5,0,0,0,1.0
9067,0,0.0,70,1,0.571532449,5500.0,4,0,2,1,0.0
9068,0,0.692830717,44,0,0.529277349,3500.0,4,0,1,0,3.0
9069,0,0.007631055,89,1,486.0,,11,0,0,0,
9070,0,0.015861072,51,0,0.263282009,7208.0,10,0,1,0,0.0
